model,node_id,node_type,organism
BI,malttr[c]__Org1,met,Org1
BI,MLTG2__Org1,rxn,Org1
BI,glc_D[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,malttr[c]__Org1,met,Org1
BI,maltttr[c]__Org1,met,Org1
BI,MLTG3__Org1,rxn,Org1
BI,glc_D[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,maltpt[c]__Org1,met,Org1
BI,maltttr[c]__Org1,met,Org1
BI,MLTG4__Org1,rxn,Org1
BI,glc_D[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,malthx[c]__Org1,met,Org1
BI,maltpt[c]__Org1,met,Org1
BI,MLTG5__Org1,rxn,Org1
BI,glc_D[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,malthp[c]__Org1,met,Org1
BI,malthx[c]__Org1,met,Org1
BI,MNLt6__Org1,rxn,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,mnl[c]__Org1,met,Org1
BI,mnl[e]__Org1,met,Org1
BI,MNNH__Org1,rxn,Org1
BI,2ddglcn[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,mana[c]__Org1,met,Org1
BI,MNt2__Org1,rxn,Org1
BI,mn2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,mn2[e]__Org1,met,Org1
BI,MTAN__Org1,rxn,Org1
BI,5mta[c]__Org1,met,Org1
BI,5mtr[c]__Org1,met,Org1
BI,ade[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,MTHFC__Org1,rxn,Org1
BI,10fthf[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,methf[c]__Org1,met,Org1
BI,MTHFD__Org1,rxn,Org1
BI,methf[c]__Org1,met,Org1
BI,mlthf[c]__Org1,met,Org1
BI,nadp[c]__Org1,met,Org1
BI,nadph[c]__Org1,met,Org1
BI,MTHFTe__Org1,rxn,Org1
BI,5mthf[c]__Org1,met,Org1
BI,5mthf[e]__Org1,met,Org1
BI,MTHPTGHM__Org1,rxn,Org1
BI,5mthglu[c]__Org1,met,Org1
BI,hcys_L[c]__Org1,met,Org1
BI,met_L[c]__Org1,met,Org1
BI,thglu[c]__Org1,met,Org1
BI,NACt2r__Org1,rxn,Org1
BI,nac[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,nac[e]__Org1,met,Org1
BI,NADK__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadp[c]__Org1,met,Org1
BI,NADK2__Org1,rxn,Org1
BI,dtdp[c]__Org1,met,Org1
BI,dttp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadp[c]__Org1,met,Org1
BI,NADS1__Org1,rxn,Org1
BI,dnad[c]__Org1,met,Org1
BI,amp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,NADS2__Org1,rxn,Org1
BI,amp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,dnad[c]__Org1,met,Org1
BI,gln_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,NAPRT__Org1,rxn,Org1
BI,nicrnt[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nac[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,prpp[c]__Org1,met,Org1
BI,NAt3_1__Org1,rxn,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,na1[c]__Org1,met,Org1
BI,na1[e]__Org1,met,Org1
BI,NFORGLUAH__Org1,rxn,Org1
BI,nforglu[c]__Org1,met,Org1
BI,for[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,NH4tb__Org1,rxn,Org1
BI,nh4[c]__Org1,met,Org1
BI,nh4[e]__Org1,met,Org1
BI,NIabc__Org1,rxn,Org1
BI,ni2[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,ni2[e]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NNAM__Org1,rxn,Org1
BI,ncam[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,nac[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,NNATr__Org1,rxn,Org1
BI,atp[c]__Org1,met,Org1
BI,dnad[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nicrnt[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,NNDPR__Org1,rxn,Org1
BI,quln[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nicrnt[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,prpp[c]__Org1,met,Org1
BI,NORVALDC__Org1,rxn,Org1
BI,norval_L[c]__Org1,met,Org1
BI,butam[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,NORVALS__Org1,rxn,Org1
BI,akval[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,norval_L[c]__Org1,met,Org1
BI,NORVALt2r__Org1,rxn,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,norval_L[c]__Org1,met,Org1
BI,norval_L[e]__Org1,met,Org1
BI,NT5C__Org1,rxn,Org1
BI,nicrns[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,nicrnt[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD1__Org1,rxn,Org1
BI,duri[c]__Org1,met,Org1
BI,dump[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD10__Org1,rxn,Org1
BI,xtsn[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,xmp[c]__Org1,met,Org1
BI,NTD11__Org1,rxn,Org1
BI,h2o[c]__Org1,met,Org1
BI,imp[c]__Org1,met,Org1
BI,ins[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD2__Org1,rxn,Org1
BI,uri[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ump[c]__Org1,met,Org1
BI,NTD3__Org1,rxn,Org1
BI,dcyt[c]__Org1,met,Org1
BI,dcmp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD4__Org1,rxn,Org1
BI,cmp[c]__Org1,met,Org1
BI,cytd[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD5__Org1,rxn,Org1
BI,thymd[c]__Org1,met,Org1
BI,dtmp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD5_a__Org1,rxn,Org1
BI,nmn[c]__Org1,met,Org1
BI,rnam[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD6__Org1,rxn,Org1
BI,dad_2[c]__Org1,met,Org1
BI,damp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD7__Org1,rxn,Org1
BI,adn[c]__Org1,met,Org1
BI,amp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD8__Org1,rxn,Org1
BI,dgsn[c]__Org1,met,Org1
BI,dgmp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTD9__Org1,rxn,Org1
BI,gmp[c]__Org1,met,Org1
BI,gsn[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,NTPTP1__Org1,rxn,Org1
BI,dgsn[c]__Org1,met,Org1
BI,dgtp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pppi[c]__Org1,met,Org1
BI,O2t__Org1,rxn,Org1
BI,o2[c]__Org1,met,Org1
BI,o2[e]__Org1,met,Org1
BI,OAASr__Org1,rxn,Org1
BI,accoa[c]__Org1,met,Org1
BI,cit[c]__Org1,met,Org1
BI,coa[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,oaa[c]__Org1,met,Org1
BI,OBTFL__Org1,rxn,Org1
BI,ppcoa[c]__Org1,met,Org1
BI,2obut[c]__Org1,met,Org1
BI,coa[c]__Org1,met,Org1
BI,for[c]__Org1,met,Org1
BI,OCBT__Org1,rxn,Org1
BI,cbp[c]__Org1,met,Org1
BI,citr_L[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,orn[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,OHPBAT__Org1,rxn,Org1
BI,ohpb[c]__Org1,met,Org1
BI,akg[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,phthr[c]__Org1,met,Org1
BI,OMCDC__Org1,rxn,Org1
BI,3c4mop[c]__Org1,met,Org1
BI,4mop[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,OMPDC__Org1,rxn,Org1
BI,orot5p[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,ump[c]__Org1,met,Org1
BI,OROTPT__Org1,rxn,Org1
BI,orot5p[c]__Org1,met,Org1
BI,orot[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,prpp[c]__Org1,met,Org1
BI,OXAte__Org1,rxn,Org1
BI,oxa[c]__Org1,met,Org1
BI,oxa[e]__Org1,met,Org1
BI,P5CRyr__Org1,rxn,Org1
BI,1pyr5c[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nadp[c]__Org1,met,Org1
BI,nadph[c]__Org1,met,Org1
BI,pro_L[c]__Org1,met,Org1
BI,PAPPT2__Org1,rxn,Org1
BI,uGgla[c]__Org1,met,Org1
BI,uaGgla[c]__Org1,met,Org1
BI,udcpp[c]__Org1,met,Org1
BI,ump[c]__Org1,met,Org1
BI,PAPPT3__Org1,rxn,Org1
BI,uagmda[c]__Org1,met,Org1
BI,ugmda[c]__Org1,met,Org1
BI,udcpp[c]__Org1,met,Org1
BI,ump[c]__Org1,met,Org1
BI,PBt__Org1,rxn,Org1
BI,pb[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pb[e]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PDHbr__Org1,rxn,Org1
BI,adhlam[c]__Org1,met,Org1
BI,dhlam[c]__Org1,met,Org1
BI,accoa[c]__Org1,met,Org1
BI,coa[c]__Org1,met,Org1
BI,PDHc__Org1,rxn,Org1
BI,dhlam[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,lpam[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,PEAMNt2r__Org1,rxn,Org1
BI,peamn[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,peamn[e]__Org1,met,Org1
BI,PEPGLY__Org1,rxn,Org1
BI,PGP[c]__Org1,met,Org1
BI,PGPm1[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,uaagmda[c]__Org1,met,Org1
BI,udcpdp[c]__Org1,met,Org1
BI,PFK__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,f6p[c]__Org1,met,Org1
BI,fdp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PFK_2__Org1,rxn,Org1
BI,tagdp_D[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,tag6p_D[c]__Org1,met,Org1
BI,PFL__Org1,rxn,Org1
BI,accoa[c]__Org1,met,Org1
BI,coa[c]__Org1,met,Org1
BI,for[c]__Org1,met,Org1
BI,pyr[c]__Org1,met,Org1
BI,PGAMT__Org1,rxn,Org1
BI,gam1p[c]__Org1,met,Org1
BI,gam6p[c]__Org1,met,Org1
BI,PGI__Org1,rxn,Org1
BI,f6p[c]__Org1,met,Org1
BI,g6p[c]__Org1,met,Org1
BI,PGK__Org1,rxn,Org1
BI,13dpg[c]__Org1,met,Org1
BI,3pg[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,PGL__Org1,rxn,Org1
BI,6pgc[c]__Org1,met,Org1
BI,6pgl[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGLYCP__Org1,rxn,Org1
BI,2pglyc[c]__Org1,met,Org1
BI,glyclt[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PGM__Org1,rxn,Org1
BI,2pg[c]__Org1,met,Org1
BI,3pg[c]__Org1,met,Org1
BI,PGMT__Org1,rxn,Org1
BI,g1p[c]__Org1,met,Org1
BI,g6p[c]__Org1,met,Org1
BI,PGPGT__Org1,rxn,Org1
BI,prl45tcaglc[c]__Org1,met,Org1
BI,udp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,prl45tca[c]__Org1,met,Org1
BI,udpg[c]__Org1,met,Org1
BI,PGSA120__Org1,rxn,Org1
BI,pgp120[c]__Org1,met,Org1
BI,cdpdddecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSA140__Org1,rxn,Org1
BI,pgp140[c]__Org1,met,Org1
BI,cdpdtdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSA141__Org1,rxn,Org1
BI,pgp141[c]__Org1,met,Org1
BI,cdpdtdec7eg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSA160__Org1,rxn,Org1
BI,pgp160[c]__Org1,met,Org1
BI,cdpdhdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSA161__Org1,rxn,Org1
BI,pgp161[c]__Org1,met,Org1
BI,cdpdhdec9eg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSA180__Org1,rxn,Org1
BI,pgp180[c]__Org1,met,Org1
BI,cdpdodecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSA181__Org1,rxn,Org1
BI,pgp181[c]__Org1,met,Org1
BI,cdpdodec11eg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSAAI15__Org1,rxn,Org1
BI,pgpai15[c]__Org1,met,Org1
BI,cdpdaipdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSAAI17__Org1,rxn,Org1
BI,pgpai17[c]__Org1,met,Org1
BI,cdpdaihpdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSAI14__Org1,rxn,Org1
BI,pgpi14[c]__Org1,met,Org1
BI,cdpditdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSAI15__Org1,rxn,Org1
BI,pgpi15[c]__Org1,met,Org1
BI,cdpdipdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSAI16__Org1,rxn,Org1
BI,pgpi16[c]__Org1,met,Org1
BI,cdpdihdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PGSAI17__Org1,rxn,Org1
BI,pgpi17[c]__Org1,met,Org1
BI,cdpdihpdecg[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,glyc3p[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PHETA1__Org1,rxn,Org1
BI,phpyr[c]__Org1,met,Org1
BI,akg[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,phe_L[c]__Org1,met,Org1
BI,PHYCBOXL__Org1,rxn,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,peamn[c]__Org1,met,Org1
BI,phe_L[c]__Org1,met,Org1
BI,PIabc__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,pi[e]__Org1,met,Org1
BI,PIt6b__Org1,rxn,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,pi[e]__Org1,met,Org1
BI,PLPS__Org1,rxn,Org1
BI,pydx5p[c]__Org1,met,Org1
BI,g3p[c]__Org1,met,Org1
BI,gln_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ru5p_D[c]__Org1,met,Org1
BI,PMPK__Org1,rxn,Org1
BI,2mahmp[c]__Org1,met,Org1
BI,4ampm[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,PNTK__Org1,rxn,Org1
BI,4ppan[c]__Org1,met,Org1
BI,pnto_R[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PNTOt4__Org1,rxn,Org1
BI,na1[c]__Org1,met,Org1
BI,na1[e]__Org1,met,Org1
BI,pnto_R[c]__Org1,met,Org1
BI,pnto_R[e]__Org1,met,Org1
BI,PPA__Org1,rxn,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,PPAKr__Org1,rxn,Org1
BI,ppa[c]__Org1,met,Org1
BI,ppap[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,PPCDC__Org1,rxn,Org1
BI,4ppcys[c]__Org1,met,Org1
BI,pan4p[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PPCK__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,oaa[c]__Org1,met,Org1
BI,pep[c]__Org1,met,Org1
BI,PPCr__Org1,rxn,Org1
BI,co2[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,oaa[c]__Org1,met,Org1
BI,pep[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PPIte__Org1,rxn,Org1
BI,ppi[c]__Org1,met,Org1
BI,ppi[e]__Org1,met,Org1
BI,PPNCL3__Org1,rxn,Org1
BI,4ppan[c]__Org1,met,Org1
BI,4ppcys[c]__Org1,met,Org1
BI,amp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,cys_L[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,PPNDH__Org1,rxn,Org1
BI,co2[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,phpyr[c]__Org1,met,Org1
BI,pphn[c]__Org1,met,Org1
BI,PRAGS__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,gar[c]__Org1,met,Org1
BI,gly[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,pram[c]__Org1,met,Org1
BI,PRAI__Org1,rxn,Org1
BI,2cpr5p[c]__Org1,met,Org1
BI,pran[c]__Org1,met,Org1
BI,PRAIS__Org1,rxn,Org1
BI,fpram[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,air[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PRAMPC__Org1,rxn,Org1
BI,prbamp[c]__Org1,met,Org1
BI,prfp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,PRASCSi__Org1,rxn,Org1
BI,25aics[c]__Org1,met,Org1
BI,5aizc[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PRATPP__Org1,rxn,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,prbamp[c]__Org1,met,Org1
BI,prbatp[c]__Org1,met,Org1
BI,PRFGS__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,fgam[c]__Org1,met,Org1
BI,fpram[c]__Org1,met,Org1
BI,gln_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PRMICI__Org1,rxn,Org1
BI,prfp[c]__Org1,met,Org1
BI,prlp[c]__Org1,met,Org1
BI,PRO1x__Org1,rxn,Org1
BI,1pyr5c[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,pro_L[c]__Org1,met,Org1
BI,PROt4r__Org1,rxn,Org1
BI,na1[c]__Org1,met,Org1
BI,na1[e]__Org1,met,Org1
BI,pro_L[c]__Org1,met,Org1
BI,pro_L[e]__Org1,met,Org1
BI,PRPPS__Org1,rxn,Org1
BI,r5p[c]__Org1,met,Org1
BI,amp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,prpp[c]__Org1,met,Org1
BI,PSCVT__Org1,rxn,Org1
BI,skm5p[c]__Org1,met,Org1
BI,3psme[c]__Org1,met,Org1
BI,pep[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PSERT__Org1,rxn,Org1
BI,3php[c]__Org1,met,Org1
BI,pser_L[c]__Org1,met,Org1
BI,akg[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,PSP_L__Org1,rxn,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,pser_L[c]__Org1,met,Org1
BI,ser_L[c]__Org1,met,Org1
BI,PTA2__Org1,rxn,Org1
BI,coa[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ppap[c]__Org1,met,Org1
BI,ppcoa[c]__Org1,met,Org1
BI,PTAr__Org1,rxn,Org1
BI,accoa[c]__Org1,met,Org1
BI,actp[c]__Org1,met,Org1
BI,coa[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,PTPAT__Org1,rxn,Org1
BI,atp[c]__Org1,met,Org1
BI,dpcoa[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pan4p[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,PYDAMK__Org1,rxn,Org1
BI,pyam5p[c]__Org1,met,Org1
BI,pydam[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PYDAMtr__Org1,rxn,Org1
BI,pydam[c]__Org1,met,Org1
BI,pydam[e]__Org1,met,Org1
BI,PYDXK__Org1,rxn,Org1
BI,pydx[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pydx5p[c]__Org1,met,Org1
BI,PYDXNK__Org1,rxn,Org1
BI,pdx5p[c]__Org1,met,Org1
BI,pydxn[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,PYDXNtr__Org1,rxn,Org1
BI,pydxn[c]__Org1,met,Org1
BI,pydxn[e]__Org1,met,Org1
BI,PYDXtr__Org1,rxn,Org1
BI,pydx[c]__Org1,met,Org1
BI,pydx[e]__Org1,met,Org1
BI,PYK__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pep[c]__Org1,met,Org1
BI,pyr[c]__Org1,met,Org1
BI,QULNS__Org1,rxn,Org1
BI,dhap[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,iasp[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,quln[c]__Org1,met,Org1
BI,RAFFabc__Org1,rxn,Org1
BI,raffin[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,raffin[e]__Org1,met,Org1
BI,RAFGH__Org1,rxn,Org1
BI,gal[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,raffin[c]__Org1,met,Org1
BI,sucr[c]__Org1,met,Org1
BI,RAFH__Org1,rxn,Org1
BI,fru[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,melib[c]__Org1,met,Org1
BI,raffin[c]__Org1,met,Org1
BI,RB5PE__Org1,rxn,Org1
BI,ru5p_L[c]__Org1,met,Org1
BI,xu5p_L[c]__Org1,met,Org1
BI,RBFK__Org1,rxn,Org1
BI,ribflv[c]__Org1,met,Org1
