model,source_node_id,target_node_id,compartment
BI,GLUTRS__Org1,amp[c]__Org1,BI
BI,atp[c]__Org1,GLUTRS__Org1,BI
BI,glu_L[c]__Org1,GLUTRS__Org1,BI
BI,GLUTRS__Org1,ppi[c]__Org1,BI
BI,glx[c]__Org1,GLXO1__Org1,BI
BI,GLXO1__Org1,oxa[c]__Org1,BI
BI,h2o[c]__Org1,GLXO1__Org1,BI
BI,GLXO1__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,GLXO1__Org1,BI
BI,GLXO1__Org1,nadh[c]__Org1,BI
BI,glyasn[c]__Org1,GLYASN1c__Org1,BI
BI,GLYASN1c__Org1,asn_L[c]__Org1,BI
BI,GLYASN1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYASN1c__Org1,BI
BI,GLYASNabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYASNabc__Org1,BI
BI,GLYASNabc__Org1,glyasn[c]__Org1,BI
BI,glyasn[e]__Org1,GLYASNabc__Org1,BI
BI,h2o[c]__Org1,GLYASNabc__Org1,BI
BI,GLYASNabc__Org1,h[c]__Org1,BI
BI,GLYASNabc__Org1,pi[c]__Org1,BI
BI,glyasp[c]__Org1,GLYASP1c__Org1,BI
BI,GLYASP1c__Org1,asp_L[c]__Org1,BI
BI,GLYASP1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYASP1c__Org1,BI
BI,GLYASPabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYASPabc__Org1,BI
BI,GLYASPabc__Org1,glyasp[c]__Org1,BI
BI,glyasp[e]__Org1,GLYASPabc__Org1,BI
BI,h2o[c]__Org1,GLYASPabc__Org1,BI
BI,GLYASPabc__Org1,h[c]__Org1,BI
BI,GLYASPabc__Org1,pi[c]__Org1,BI
BI,GLYC3Pabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYC3Pabc__Org1,BI
BI,GLYC3Pabc__Org1,glyc3p[c]__Org1,BI
BI,glyc3p[e]__Org1,GLYC3Pabc__Org1,BI
BI,h2o[c]__Org1,GLYC3Pabc__Org1,BI
BI,GLYC3Pabc__Org1,h[c]__Org1,BI
BI,GLYC3Pabc__Org1,pi[c]__Org1,BI
BI,GLYCLTDxr__Org1,glx[c]__Org1,BI
BI,glyclt[c]__Org1,GLYCLTDxr__Org1,BI
BI,GLYCLTDxr__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,GLYCLTDxr__Org1,BI
BI,GLYCLTDxr__Org1,nadh[c]__Org1,BI
BI,GLYCYSabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYCYSabc__Org1,BI
BI,GLYCYSabc__Org1,glycys[c]__Org1,BI
BI,glycys[e]__Org1,GLYCYSabc__Org1,BI
BI,h2o[c]__Org1,GLYCYSabc__Org1,BI
BI,GLYCYSabc__Org1,h[c]__Org1,BI
BI,GLYCYSabc__Org1,pi[c]__Org1,BI
BI,glyc[c]__Org1,GLYCt__Org1,BI
BI,GLYCt__Org1,glyc[e]__Org1,BI
BI,glygln[c]__Org1,GLYGLN1c__Org1,BI
BI,GLYGLN1c__Org1,gln_L[c]__Org1,BI
BI,GLYGLN1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYGLN1c__Org1,BI
BI,GLYGLNabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYGLNabc__Org1,BI
BI,GLYGLNabc__Org1,glygln[c]__Org1,BI
BI,glygln[e]__Org1,GLYGLNabc__Org1,BI
BI,h2o[c]__Org1,GLYGLNabc__Org1,BI
BI,GLYGLNabc__Org1,h[c]__Org1,BI
BI,GLYGLNabc__Org1,pi[c]__Org1,BI
BI,glyglu[c]__Org1,GLYGLU1c__Org1,BI
BI,GLYGLU1c__Org1,glu_L[c]__Org1,BI
BI,GLYGLU1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYGLU1c__Org1,BI
BI,GLYGLUabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYGLUabc__Org1,BI
BI,GLYGLUabc__Org1,glyglu[c]__Org1,BI
BI,glyglu[e]__Org1,GLYGLUabc__Org1,BI
BI,h2o[c]__Org1,GLYGLUabc__Org1,BI
BI,GLYGLUabc__Org1,h[c]__Org1,BI
BI,GLYGLUabc__Org1,pi[c]__Org1,BI
BI,GLYK__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYK__Org1,BI
BI,GLYK__Org1,glyc3p[c]__Org1,BI
BI,glyc[c]__Org1,GLYK__Org1,BI
BI,GLYK__Org1,h[c]__Org1,BI
BI,glyleu[c]__Org1,GLYLEUHYDROc__Org1,BI
BI,GLYLEUHYDROc__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYLEUHYDROc__Org1,BI
BI,GLYLEUHYDROc__Org1,leu_L[c]__Org1,BI
BI,GLYLEUPEPT1tc__Org1,glyleu[c]__Org1,BI
BI,glyleu[e]__Org1,GLYLEUPEPT1tc__Org1,BI
BI,GLYLEUPEPT1tc__Org1,h[c]__Org1,BI
BI,h[e]__Org1,GLYLEUPEPT1tc__Org1,BI
BI,glymet[c]__Org1,GLYMET1c__Org1,BI
BI,GLYMET1c__Org1,met_L[c]__Org1,BI
BI,GLYMET1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYMET1c__Org1,BI
BI,GLYMETabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYMETabc__Org1,BI
BI,GLYMETabc__Org1,glymet[c]__Org1,BI
BI,glymet[e]__Org1,GLYMETabc__Org1,BI
BI,h2o[c]__Org1,GLYMETabc__Org1,BI
BI,GLYMETabc__Org1,h[c]__Org1,BI
BI,GLYMETabc__Org1,pi[c]__Org1,BI
BI,glyphe[c]__Org1,GLYPHEHYc__Org1,BI
BI,GLYPHEHYc__Org1,phe_L[c]__Org1,BI
BI,GLYPHEHYc__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYPHEHYc__Org1,BI
BI,GLYPHEabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYPHEabc__Org1,BI
BI,GLYPHEabc__Org1,glyphe[c]__Org1,BI
BI,glyphe[e]__Org1,GLYPHEabc__Org1,BI
BI,h2o[c]__Org1,GLYPHEabc__Org1,BI
BI,GLYPHEabc__Org1,h[c]__Org1,BI
BI,GLYPHEabc__Org1,pi[c]__Org1,BI
BI,glypro[c]__Org1,GLYPROPRO1c__Org1,BI
BI,GLYPROPRO1c__Org1,pro_L[c]__Org1,BI
BI,GLYPROPRO1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYPROPRO1c__Org1,BI
BI,GLYPROabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYPROabc__Org1,BI
BI,GLYPROabc__Org1,glypro[c]__Org1,BI
BI,glypro[e]__Org1,GLYPROabc__Org1,BI
BI,h2o[c]__Org1,GLYPROabc__Org1,BI
BI,GLYPROabc__Org1,h[c]__Org1,BI
BI,GLYPROabc__Org1,pi[c]__Org1,BI
BI,glytyr[c]__Org1,GLYTYR1c__Org1,BI
BI,GLYTYR1c__Org1,tyr_L[c]__Org1,BI
BI,GLYTYR1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,GLYTYR1c__Org1,BI
BI,GLYTYRabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GLYTYRabc__Org1,BI
BI,GLYTYRabc__Org1,glytyr[c]__Org1,BI
BI,glytyr[e]__Org1,GLYTYRabc__Org1,BI
BI,h2o[c]__Org1,GLYTYRabc__Org1,BI
BI,GLYTYRabc__Org1,h[c]__Org1,BI
BI,GLYTYRabc__Org1,pi[c]__Org1,BI
BI,xmp[c]__Org1,GMPS2__Org1,BI
BI,GMPS2__Org1,amp[c]__Org1,BI
BI,atp[c]__Org1,GMPS2__Org1,BI
BI,gln_L[c]__Org1,GMPS2__Org1,BI
BI,GMPS2__Org1,glu_L[c]__Org1,BI
BI,GMPS2__Org1,gmp[c]__Org1,BI
BI,h2o[c]__Org1,GMPS2__Org1,BI
BI,GMPS2__Org1,h[c]__Org1,BI
BI,GMPS2__Org1,ppi[c]__Org1,BI
BI,6pgc[c]__Org1,GND__Org1,BI
BI,GND__Org1,co2[c]__Org1,BI
BI,nadp[c]__Org1,GND__Org1,BI
BI,GND__Org1,nadph[c]__Org1,BI
BI,GND__Org1,ru5p_D[c]__Org1,BI
BI,glcn[c]__Org1,GNK__Org1,BI
BI,GNK__Org1,6pgc[c]__Org1,BI
BI,GNK__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,GNK__Org1,BI
BI,GNK__Org1,h[c]__Org1,BI
BI,gsn[c]__Org1,GNNUC__Org1,BI
BI,GNNUC__Org1,gua[c]__Org1,BI
BI,h2o[c]__Org1,GNNUC__Org1,BI
BI,GNNUC__Org1,rib_D[c]__Org1,BI
BI,GPDDA1__Org1,chol[c]__Org1,BI
BI,g3pc[c]__Org1,GPDDA1__Org1,BI
BI,GPDDA1__Org1,glyc3p[c]__Org1,BI
BI,h2o[c]__Org1,GPDDA1__Org1,BI
BI,GPDDA1__Org1,h[c]__Org1,BI
BI,GPDDA2__Org1,etha[c]__Org1,BI
BI,g3pe[c]__Org1,GPDDA2__Org1,BI
BI,GPDDA2__Org1,glyc3p[c]__Org1,BI
BI,h2o[c]__Org1,GPDDA2__Org1,BI
BI,GPDDA2__Org1,h[c]__Org1,BI
BI,g3pg[c]__Org1,GPDDA4__Org1,BI
BI,GPDDA4__Org1,glyc3p[c]__Org1,BI
BI,GPDDA4__Org1,glyc[c]__Org1,BI
BI,h2o[c]__Org1,GPDDA4__Org1,BI
BI,GPDDA4__Org1,h[c]__Org1,BI
BI,GRTT__Org1,frdp[c]__Org1,BI
BI,grdp[c]__Org1,GRTT__Org1,BI
BI,ipdp[c]__Org1,GRTT__Org1,BI
BI,GRTT__Org1,ppi[c]__Org1,BI
BI,GTPCI__Org1,ahdt[c]__Org1,BI
BI,GTPCI__Org1,for[c]__Org1,BI
BI,gtp[c]__Org1,GTPCI__Org1,BI
BI,h2o[c]__Org1,GTPCI__Org1,BI
BI,GTPCI__Org1,h[c]__Org1,BI
BI,GTPCII__Org1,25dhpp[c]__Org1,BI
BI,GTPCII__Org1,for[c]__Org1,BI
BI,gtp[c]__Org1,GTPCII__Org1,BI
BI,h2o[c]__Org1,GTPCII__Org1,BI
BI,GTPCII__Org1,h[c]__Org1,BI
BI,GTPCII__Org1,ppi[c]__Org1,BI
BI,GTPDPK__Org1,gdptp[c]__Org1,BI
BI,GTPDPK__Org1,amp[c]__Org1,BI
BI,atp[c]__Org1,GTPDPK__Org1,BI
BI,gtp[c]__Org1,GTPDPK__Org1,BI
BI,GTPDPK__Org1,h[c]__Org1,BI
BI,GUAPRT__Org1,gmp[c]__Org1,BI
BI,gua[c]__Org1,GUAPRT__Org1,BI
BI,GUAPRT__Org1,ppi[c]__Org1,BI
BI,prpp[c]__Org1,GUAPRT__Org1,BI
BI,GUI1__Org1,fruur[c]__Org1,BI
BI,glcur[c]__Org1,GUI1__Org1,BI
BI,galur[c]__Org1,GUI2__Org1,BI
BI,GUI2__Org1,tagur[c]__Org1,BI
BI,co2[c]__Org1,H2CO3D__Org1,BI
BI,h2o[c]__Org1,H2CO3D__Org1,BI
BI,H2CO3D__Org1,h[c]__Org1,BI
BI,H2CO3D__Org1,hco3[c]__Org1,BI
BI,H2Ot__Org1,h2o[c]__Org1,BI
BI,h2o[e]__Org1,H2Ot__Org1,BI
BI,4mhetz[c]__Org1,HETZK__Org1,BI
BI,HETZK__Org1,4mpetz[c]__Org1,BI
BI,HETZK__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HETZK__Org1,BI
BI,HETZK__Org1,h[c]__Org1,BI
BI,HEX1__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HEX1__Org1,BI
BI,HEX1__Org1,g6p[c]__Org1,BI
BI,glc_D[c]__Org1,HEX1__Org1,BI
BI,HEX1__Org1,h[c]__Org1,BI
BI,HEX11__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HEX11__Org1,BI
BI,HEX11__Org1,galam6p[c]__Org1,BI
BI,galam[c]__Org1,HEX11__Org1,BI
BI,HEX4__Org1,man6p[c]__Org1,BI
BI,man[c]__Org1,HEX4__Org1,BI
BI,HEX4__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HEX4__Org1,BI
BI,HEX4__Org1,h[c]__Org1,BI
BI,HEX7__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HEX7__Org1,BI
BI,HEX7__Org1,f6p[c]__Org1,BI
BI,fru[c]__Org1,HEX7__Org1,BI
BI,HEX7__Org1,h[c]__Org1,BI
BI,hg2[c]__Org1,HG2abc__Org1,BI
BI,HG2abc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HG2abc__Org1,BI
BI,h2o[c]__Org1,HG2abc__Org1,BI
BI,HG2abc__Org1,h[c]__Org1,BI
BI,HG2abc__Org1,hg2[e]__Org1,BI
BI,HG2abc__Org1,pi[c]__Org1,BI
BI,his_L[c]__Org1,HISCAT1__Org1,BI
BI,HISCAT1__Org1,his_L[e]__Org1,BI
BI,histd[c]__Org1,HISTD__Org1,BI
BI,h2o[c]__Org1,HISTD__Org1,BI
BI,HISTD__Org1,h[c]__Org1,BI
BI,HISTD__Org1,his_L[c]__Org1,BI
BI,nad[c]__Org1,HISTD__Org1,BI
BI,HISTD__Org1,nadh[c]__Org1,BI
BI,HISTDOX__Org1,histl_L[c]__Org1,BI
BI,HISTDOX__Org1,h[c]__Org1,BI
BI,histd[c]__Org1,HISTDOX__Org1,BI
BI,nad[c]__Org1,HISTDOX__Org1,BI
BI,HISTDOX__Org1,nadh[c]__Org1,BI
BI,h2o[c]__Org1,HISTLOX__Org1,BI
BI,HISTLOX__Org1,h[c]__Org1,BI
BI,HISTLOX__Org1,his_L[c]__Org1,BI
BI,histl_L[c]__Org1,HISTLOX__Org1,BI
BI,nad[c]__Org1,HISTLOX__Org1,BI
BI,HISTLOX__Org1,nadh[c]__Org1,BI
BI,HISt2__Org1,h[c]__Org1,BI
BI,h[e]__Org1,HISt2__Org1,BI
BI,HISt2__Org1,his_L[c]__Org1,BI
BI,his_L[e]__Org1,HISt2__Org1,BI
BI,4ahmmp[c]__Org1,HMPK1__Org1,BI
BI,HMPK1__Org1,4ampm[c]__Org1,BI
BI,HMPK1__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HMPK1__Org1,BI
BI,HMPK1__Org1,h[c]__Org1,BI
BI,HMPyrABC__Org1,4ahmmp[c]__Org1,BI
BI,4ahmmp[e]__Org1,HMPyrABC__Org1,BI
BI,HMPyrABC__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HMPyrABC__Org1,BI
BI,h2o[c]__Org1,HMPyrABC__Org1,BI
BI,HMPyrABC__Org1,h[c]__Org1,BI
BI,HMPyrABC__Org1,pi[c]__Org1,BI
BI,HMR_7137__Org1,M02469[c]__Org1,BI
BI,selmeth[c]__Org1,HMR_7137__Org1,BI
BI,HMR_7137__Org1,2obut[c]__Org1,BI
BI,h2o[c]__Org1,HMR_7137__Org1,BI
BI,HMR_7137__Org1,nh4[c]__Org1,BI
BI,HPPK__Org1,2ahhmd[c]__Org1,BI
BI,2ahhmp[c]__Org1,HPPK__Org1,BI
BI,HPPK__Org1,amp[c]__Org1,BI
BI,atp[c]__Org1,HPPK__Org1,BI
BI,HPPK__Org1,h[c]__Org1,BI
BI,6hmhpt[c]__Org1,HPPK2__Org1,BI
BI,HPPK2__Org1,6hmhptpp[c]__Org1,BI
BI,HPPK2__Org1,amp[c]__Org1,BI
BI,atp[c]__Org1,HPPK2__Org1,BI
BI,HPPK2__Org1,h[c]__Org1,BI
BI,hom_L[c]__Org1,HSDx__Org1,BI
BI,HSDx__Org1,aspsa[c]__Org1,BI
BI,HSDx__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,HSDx__Org1,BI
BI,HSDx__Org1,nadh[c]__Org1,BI
BI,HSDy__Org1,aspsa[c]__Org1,BI
BI,HSDy__Org1,h[c]__Org1,BI
BI,hom_L[c]__Org1,HSDy__Org1,BI
BI,nadp[c]__Org1,HSDy__Org1,BI
BI,HSDy__Org1,nadph[c]__Org1,BI
BI,accoa[c]__Org1,HSERTA__Org1,BI
BI,HSERTA__Org1,achms[c]__Org1,BI
BI,HSERTA__Org1,coa[c]__Org1,BI
BI,hom_L[c]__Org1,HSERTA__Org1,BI
BI,HSK__Org1,phom[c]__Org1,BI
BI,HSK__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,HSK__Org1,BI
BI,HSK__Org1,h[c]__Org1,BI
BI,hom_L[c]__Org1,HSK__Org1,BI
BI,hisp[c]__Org1,HSTPTr__Org1,BI
BI,HSTPTr__Org1,imacp[c]__Org1,BI
BI,akg[c]__Org1,HSTPTr__Org1,BI
BI,HSTPTr__Org1,glu_L[c]__Org1,BI
BI,hxan[c]__Org1,HXPRT__Org1,BI
BI,HXPRT__Org1,imp[c]__Org1,BI
BI,HXPRT__Org1,ppi[c]__Org1,BI
BI,prpp[c]__Org1,HXPRT__Org1,BI
BI,HYXNt__Org1,hxan[c]__Org1,BI
BI,hxan[e]__Org1,HYXNt__Org1,BI
BI,ICDHy__Org1,akg[c]__Org1,BI
BI,ICDHy__Org1,co2[c]__Org1,BI
BI,icit[c]__Org1,ICDHy__Org1,BI
BI,nadp[c]__Org1,ICDHy__Org1,BI
BI,ICDHy__Org1,nadph[c]__Org1,BI
BI,IG3PS__Org1,eig3p[c]__Org1,BI
BI,prlp[c]__Org1,IG3PS__Org1,BI
BI,IG3PS__Org1,aicar[c]__Org1,BI
BI,gln_L[c]__Org1,IG3PS__Org1,BI
BI,IG3PS__Org1,glu_L[c]__Org1,BI
BI,IG3PS__Org1,h[c]__Org1,BI
BI,eig3p[c]__Org1,IGPDH__Org1,BI
BI,IGPDH__Org1,h2o[c]__Org1,BI
BI,IGPDH__Org1,imacp[c]__Org1,BI
BI,2cpr5p[c]__Org1,IGPS__Org1,BI
BI,IGPS__Org1,3ig3p[c]__Org1,BI
BI,IGPS__Org1,co2[c]__Org1,BI
BI,IGPS__Org1,h2o[c]__Org1,BI
BI,h[c]__Org1,IGPS__Org1,BI
BI,ile_L[c]__Org1,ILETA__Org1,BI
BI,ILETA__Org1,3mop[c]__Org1,BI
BI,akg[c]__Org1,ILETA__Org1,BI
BI,ILETA__Org1,glu_L[c]__Org1,BI
BI,ILEabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,ILEabc__Org1,BI
BI,h2o[c]__Org1,ILEabc__Org1,BI
BI,ILEabc__Org1,h[c]__Org1,BI
BI,ILEabc__Org1,ile_L[c]__Org1,BI
BI,ile_L[e]__Org1,ILEabc__Org1,BI
BI,ILEabc__Org1,pi[c]__Org1,BI
BI,ILEt2r__Org1,h[c]__Org1,BI
BI,h[e]__Org1,ILEt2r__Org1,BI
BI,ILEt2r__Org1,ile_L[c]__Org1,BI
BI,ile_L[e]__Org1,ILEt2r__Org1,BI
BI,IMACTD__Org1,im4ac[c]__Org1,BI
BI,im4act[c]__Org1,IMACTD__Org1,BI
BI,h2o[c]__Org1,IMACTD__Org1,BI
BI,IMACTD__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,IMACTD__Org1,BI
BI,IMACTD__Org1,nadh[c]__Org1,BI
BI,IMPC__Org1,fprica[c]__Org1,BI
BI,h2o[c]__Org1,IMPC__Org1,BI
BI,imp[c]__Org1,IMPC__Org1,BI
BI,h2o[c]__Org1,IMPD__Org1,BI
BI,IMPD__Org1,h[c]__Org1,BI
BI,imp[c]__Org1,IMPD__Org1,BI
BI,nad[c]__Org1,IMPD__Org1,BI
BI,IMPD__Org1,nadh[c]__Org1,BI
BI,IMPD__Org1,xmp[c]__Org1,BI
BI,ins[c]__Org1,INSH__Org1,BI
BI,h2o[c]__Org1,INSH__Org1,BI
BI,INSH__Org1,hxan[c]__Org1,BI
BI,INSH__Org1,rib_D[c]__Org1,BI
BI,inulin[c]__Org1,INULINASE__Org1,BI
BI,INULINASE__Org1,fru[c]__Org1,BI
BI,INULINASE__Org1,glc_D[c]__Org1,BI
BI,h2o[c]__Org1,INULINASE__Org1,BI
BI,INULINabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,INULINabc__Org1,BI
BI,h2o[c]__Org1,INULINabc__Org1,BI
BI,INULINabc__Org1,h[c]__Org1,BI
BI,INULINabc__Org1,inulin[c]__Org1,BI
BI,inulin[e]__Org1,INULINabc__Org1,BI
BI,INULINabc__Org1,pi[c]__Org1,BI
BI,h2mb4p[c]__Org1,IPDPS__Org1,BI
BI,IPDPS__Org1,h2o[c]__Org1,BI
BI,h[c]__Org1,IPDPS__Org1,BI
BI,IPDPS__Org1,ipdp[c]__Org1,BI
BI,IPDPS__Org1,nad[c]__Org1,BI
BI,nadh[c]__Org1,IPDPS__Org1,BI
BI,h2mb4p[c]__Org1,IPDPS2__Org1,BI
BI,IPDPS2__Org1,h2o[c]__Org1,BI
BI,h[c]__Org1,IPDPS2__Org1,BI
BI,IPDPS2__Org1,ipdp[c]__Org1,BI
BI,IPDPS2__Org1,nadp[c]__Org1,BI
BI,nadph[c]__Org1,IPDPS2__Org1,BI
BI,IPDPUPT__Org1,udcpdp[c]__Org1,BI
BI,ipdp[c]__Org1,IPDPUPT__Org1,BI
BI,IPDPUPT__Org1,ppi[c]__Org1,BI
BI,ttc_ggdp[c]__Org1,IPDPUPT__Org1,BI
BI,e3mmal[c]__Org1,IPMD2__Org1,BI
BI,IPMD2__Org1,2obut[c]__Org1,BI
BI,IPMD2__Org1,co2[c]__Org1,BI
BI,nad[c]__Org1,IPMD2__Org1,BI
BI,IPMD2__Org1,nadh[c]__Org1,BI
BI,3c2hmp[c]__Org1,IPMDr__Org1,BI
BI,IPMDr__Org1,3c4mop[c]__Org1,BI
BI,IPMDr__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,IPMDr__Org1,BI
BI,IPMDr__Org1,nadh[c]__Org1,BI
BI,IPPMIa__Org1,2ippm[c]__Org1,BI
BI,3c2hmp[c]__Org1,IPPMIa__Org1,BI
BI,IPPMIa__Org1,h2o[c]__Org1,BI
BI,2ippm[c]__Org1,IPPMIb__Org1,BI
BI,IPPMIb__Org1,3c3hmp[c]__Org1,BI
BI,h2o[c]__Org1,IPPMIb__Org1,BI
BI,isomal[c]__Org1,ISOMALT__Org1,BI
BI,ISOMALT__Org1,glc_D[c]__Org1,BI
BI,h2o[c]__Org1,ISOMALT__Org1,BI
BI,ISOMALabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,ISOMALabc__Org1,BI
BI,h2o[c]__Org1,ISOMALabc__Org1,BI
BI,ISOMALabc__Org1,h[c]__Org1,BI
BI,ISOMALabc__Org1,isomal[c]__Org1,BI
BI,isomal[e]__Org1,ISOMALabc__Org1,BI
BI,ISOMALabc__Org1,pi[c]__Org1,BI
BI,23dhmb[c]__Org1,KARA1__Org1,BI
BI,KARA1__Org1,alac_S[c]__Org1,BI
BI,KARA1__Org1,h[c]__Org1,BI
BI,nadp[c]__Org1,KARA1__Org1,BI
BI,KARA1__Org1,nadph[c]__Org1,BI
BI,KARA2__Org1,23dhmp[c]__Org1,BI
BI,2ahbut[c]__Org1,KARA2__Org1,BI
BI,h[c]__Org1,KARA2__Org1,BI
BI,KARA2__Org1,nadp[c]__Org1,BI
BI,nadph[c]__Org1,KARA2__Org1,BI
BI,23dhmb[c]__Org1,KARA3__Org1,BI
BI,KARA3__Org1,33hmeoxobut[c]__Org1,BI
BI,KARA3__Org1,h[c]__Org1,BI
BI,nadp[c]__Org1,KARA3__Org1,BI
BI,KARA3__Org1,nadph[c]__Org1,BI
BI,KESTOASEe__Org1,fru[e]__Org1,BI
BI,KESTOASEe__Org1,glc_D[e]__Org1,BI
BI,h2o[e]__Org1,KESTOASEe__Org1,BI
BI,kesto[e]__Org1,KESTOASEe__Org1,BI
BI,KESTOPTASEe__Org1,fru[e]__Org1,BI
BI,KESTOPTASEe__Org1,glc_D[e]__Org1,BI
BI,h2o[e]__Org1,KESTOPTASEe__Org1,BI
BI,kestopt[e]__Org1,KESTOPTASEe__Org1,BI
BI,KESTOTTRASEe__Org1,fru[e]__Org1,BI
BI,KESTOTTRASEe__Org1,glc_D[e]__Org1,BI
BI,h2o[e]__Org1,KESTOTTRASEe__Org1,BI
BI,kestottr[e]__Org1,KESTOTTRASEe__Org1,BI
BI,Kt1r__Org1,k[c]__Org1,BI
BI,k[e]__Org1,Kt1r__Org1,BI
BI,LACTLt__Org1,h[c]__Org1,BI
BI,h[e]__Org1,LACTLt__Org1,BI
BI,LACTLt__Org1,lactl[c]__Org1,BI
BI,lactl[e]__Org1,LACTLt__Org1,BI
BI,lcts[c]__Org1,LACZ__Org1,BI
BI,LACZ__Org1,gal[c]__Org1,BI
BI,LACZ__Org1,glc_D[c]__Org1,BI
BI,h2o[c]__Org1,LACZ__Org1,BI
BI,Largn[c]__Org1,LARGNAT__Org1,BI
BI,LARGNAT__Org1,asp_L[c]__Org1,BI
BI,oaa[c]__Org1,LARGNAT__Org1,BI
BI,LARGNAT__Org1,pphn[c]__Org1,BI
BI,LCARS__Org1,12ppd_S[c]__Org1,BI
BI,h[c]__Org1,LCARS__Org1,BI
BI,lald_L[c]__Org1,LCARS__Org1,BI
BI,LCARS__Org1,nad[c]__Org1,BI
BI,nadh[c]__Org1,LCARS__Org1,BI
BI,HC02191[c]__Org1,LCAT__Org1,BI
BI,LCAT__Org1,HC02191[e]__Org1,BI
BI,h[c]__Org1,LCAT__Org1,BI
BI,LCAT__Org1,h[e]__Org1,BI
BI,LCTSabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,LCTSabc__Org1,BI
BI,h2o[c]__Org1,LCTSabc__Org1,BI
BI,LCTSabc__Org1,h[c]__Org1,BI
BI,LCTSabc__Org1,lcts[c]__Org1,BI
BI,lcts[e]__Org1,LCTSabc__Org1,BI
BI,LCTSabc__Org1,pi[c]__Org1,BI
BI,lac_L[c]__Org1,LDH_L__Org1,BI
BI,LDH_L__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,LDH_L__Org1,BI
BI,LDH_L__Org1,nadh[c]__Org1,BI
BI,LDH_L__Org1,pyr[c]__Org1,BI
BI,LEUTA__Org1,4mop[c]__Org1,BI
BI,akg[c]__Org1,LEUTA__Org1,BI
BI,LEUTA__Org1,glu_L[c]__Org1,BI
BI,leu_L[c]__Org1,LEUTA__Org1,BI
BI,LEUabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,LEUabc__Org1,BI
BI,h2o[c]__Org1,LEUabc__Org1,BI
BI,LEUabc__Org1,h[c]__Org1,BI
BI,LEUabc__Org1,leu_L[c]__Org1,BI
BI,leu_L[e]__Org1,LEUabc__Org1,BI
BI,LEUabc__Org1,pi[c]__Org1,BI
BI,LEUt2r__Org1,h[c]__Org1,BI
BI,h[e]__Org1,LEUt2r__Org1,BI
BI,LEUt2r__Org1,leu_L[c]__Org1,BI
BI,leu_L[e]__Org1,LEUt2r__Org1,BI
BI,LPLIPAL1A120__Org1,ddca[c]__Org1,BI
BI,1ddecg3p[c]__Org1,LPLIPAL1A120__Org1,BI
BI,LPLIPAL1A120__Org1,glyc3p[c]__Org1,BI
BI,h2o[c]__Org1,LPLIPAL1A120__Org1,BI
BI,LPLIPAL1A120__Org1,h[c]__Org1,BI
BI,1tdecg3p[c]__Org1,LPLIPAL1A140__Org1,BI
BI,LPLIPAL1A140__Org1,glyc3p[c]__Org1,BI
BI,h2o[c]__Org1,LPLIPAL1A140__Org1,BI
